# SOP2 Instructions
22	V_LSHRREV_B32	Logical shift right with shift count in the first operand. D.u32 = S1.u32 >> S0[4:0].
24	V_ASHRREV_I32	Arithmetic shift right (preserve sign bit) with shift count in the first operand. D.i32 = S1.i32 >> S0[4:0].
26	V_LSHLREV_B32	Logical shift left with shift count in the first operand. D.u32 = S1.u32 << S0[4:0].
27	V_AND_B32	Bitwise AND.  Input and output modifiers not supported. D.u32 = S0.u32 & S1.u32.
28	V_OR_B32	Bitwise OR.  Input and output modifiers not supported. D.u32 = S0.u32 | S1.u32.
29	V_XOR_B32	Bitwise XOR.  Input and output modifiers not supported. D.u32 = S0.u32 ^ S1.u32.
30	V_XNOR_B32	Bitwise XNOR. Input and output modifiers not supported. D.u32 = ~(S0.u32 ^ S1.u32).
37	V_ADD_NC_U32	Add two unsigned integers. No carry-in or carry-out. D.u32 = S0.u32 + S1.u32.
38	V_SUB_NC_U32	Subtract the second unsigned integer from the first unsigned integer.  No carry-in or carry-out. D.u32 = S0.u32 - S1.u32.
39	V_SUBREV_NC_U32	Subtract the first unsigned integer from the second unsigned integer.  No carry-in or carry-out. D.u32 = S1.u32 - S0.u32.
40	V_ADD_CO_CI_U32	Add two unsigned integers and a carry-in from VCC.  Store the result and also save the carry-out to VCC.  In VOP3 the VCC destination may be an arbitrary SGPR-pair, and the VCC source comes from the SGPR-pair at S2.u. D.u32 = S0.u32 + S1.u32 + VCC; VCC = S0.u32 + S1.u32 + VCC >= 0x100000000ULL ? 1 : 0.
41	V_SUB_CO_CI_U32	Subtract the second unsigned integer from the first unsigned integer and then subtract a carry-in from VCC.  Store the result and also save the carry-out to VCC.  In VOP3 the VCC destination may be an arbitrary SGPR-pair, and the VCC source comes from the SGPR-pair at S2.u. D.u32 = S0.u32 - S1.u32 - VCC; VCC = S1.u32 + VCC > S0.u32 ? 1 : 0.
42	V_SUBREV_CO_CI_U3	Subtract the first unsigned integer from the second unsigned 2 integer and then subtract a carry-in from VCC.  Store the result and also save the carry-out to VCC.  In VOP3 the VCC destination may be an arbitrary SGPR-pair, and the VCC source comes from the SGPR-pair at S2.u. D.u32 = S1.u32 - S0.u32 - VCC; VCC = S1.u32 + VCC > S0.u ? 1 : 0.
43	V_FMAC_F32	Fused multiply-add of single-precision floats, accumulate with destination. D.f32 = S0.f32 * S1.f32 + D.f32. // Fused operation
44	V_FMAMK_F32	Multiply a single-precision float with a literal constant and add a second single-precision float using fused multiply-add. This opcode cannot use the VOP3 encoding and cannot use input/output modifiers. D.f32 = S0.f32 * K.f32 + S1.f32. // K is a 32-bit literal constant.
45	V_FMAAK_F32	Multiply two single-precision floats and add a literal constant using fused multiply-add.  This opcode cannot use the VOP3 encoding and cannot use input/output modifiers. D.f32 = S0.f32 * S1.f32 + K.f32. // K is a 32-bit literal constant.
47	V_CVT_PKRTZ_F16_F32	 Convert two single-precision floats into a packed FP16 result and round to zero (ignore the current rounding mode). This opcode is intended for use with 16-bit compressed exports. See V_CVT_F16_F32 for a version that respects the current rounding mode. D.f16_lo = f32_to_f16(S0.f32); D.f16_hi = f32_to_f16(S1.f32). // Round-toward-zero regardless of current round mode setting in hardware.
50	V_ADD_F16	Add two FP16 values.  0.5ULP precision.  Supports denormals, round mode, exception flags and saturation. D.f16_lo = S0.f16_lo + S1.f16_lo.
51	V_SUB_F16	Subtract the second FP16 value from the first.  0.5ULP precision, Supports denormals, round mode, exception flags and saturation. D.f16_lo = S0.f16_lo - S1.f16_lo.
52	V_SUBREV_F16	Subtract the first FP16 value from the second.  0.5ULP precision.  Supports denormals, round mode, exception flags and saturation. D.f16_lo = S1.f16_lo - S0.f16_lo.
53	V_MUL_F16	Multiply two FP16 values.  0.5ULP precision.  Supports denormals, round mode, exception flags and saturation. D.f16_lo = S0.f16_lo * S1.f16_lo.
54	V_FMAC_F16	Fused multiply-add of FP16 values, accumulate with destination. 0.5ULP precision.  Supports denormals, round mode, exception flags and saturation. D.f16_lo = S0.f16_lo * S1.f16_lo + D.f16_lo.
55	V_FMAMK_F16	Multiply a FP16 value with a literal constant and add a second FP16 value using fused multiply-add.  This opcode cannot use the VOP3 encoding and cannot use input/output modifiers.  Supports round mode, exception flags, saturation. D.f16_lo = S0.f16_lo * K.f16_lo + S1.f16_lo. // K is a 32-bit literal constant stored in the following literal DWORD.
56	V_FMAAK_F16	Multiply two FP16 values and add a literal constant using fused multiply-add.  This opcode cannot use the VOP3 encoding and cannot use input/output modifiers.  Supports round mode, exception flags, saturation. D.f16_lo = S0.f16_lo * S1.f16_lo + K.f16_lo. // K is a 32-bit literal constant stored in the following literal DWORD.
57	V_MAX_F16	Maximum of two FP16 values.  IEEE compliant.  Supports denormals, round mode, exception flags, saturation. D.f16 = max(S0.f16,S1.f16); if (IEEE_MODE && S0.f16 == sNaN) D.f16 = Quiet(S0.f16); else if (IEEE_MODE && S1.f16 == sNaN) D.f16 = Quiet(S1.f16); else if (S0.f16 == NaN) D.f16 = S1.f16; else if (S1.f16 == NaN) D.f16 = S0.f16; else if (S0.f16 == +0.0 && S1.f16 == -0.0) D.f16 = S0.f16; else if (S0.f16 == -0.0 && S1.f16 == +0.0) D.f16 = S1.f16; else if (IEEE_MODE) D.f16 = (S0.f16 >= S1.f16 ? S0.f16 : S1.f16); else D.f16 = (S0.f16 > S1.f16 ? S0.f16 : S1.f16); endif.
58	V_MIN_F16	Minimum of two FP16 values.  IEEE compliant.  Supports denormals, round mode, exception flags, saturation. D.f16 = min(S0.f16,S1.f16); if (IEEE_MODE && S0.f16 == sNaN) D.f16 = Quiet(S0.f16); else if (IEEE_MODE && S1.f16 == sNaN) D.f16 = Quiet(S1.f16); else if (S0.f16 == NaN) D.f16 = S1.f16; else if (S1.f16 == NaN) D.f16 = S0.f16; else if (S0.f16 == +0.0 && S1.f16 == -0.0) D.f16 = S1.f16; else if (S0.f16 == -0.0 && S1.f16 == +0.0) D.f16 = S0.f16; else // Note: there's no IEEE special case here like there is for V_MAX_F16. D.f16 = (S0.f16 < S1.f16 ? S0.f16 : S1.f16); endif.
59	V_LDEXP_F16	Multiply an FP16 value by an integral power of 2, compare with the ldexp() function in C.  Note that the S1 has a format of f16 since floating point literal constants are interpreted as 16 bit value for this opcode. D.f16 = S0.f16 * (2 ** S1.i16).
60	V_PK_FMAC_F16	Multiply packed FP16 values and accumulate with destination. VOP2 version of V_PK_FMA_F16 with third source VGPR address is the destination. D.f16_lo = S0.f16_lo * S1.f16_lo + D.f16_lo; D.f16_hi = S0.f16_hi * S1.f16_hi + D.f16_hi.

# VOP1 Instructions
0	V_NOP	Do nothing, with style!
1	V_MOV_B32	Move data to a VGPR.  Floating-point modifiers are valid for this instruction if S0.u is a 32-bit floating point value.  This instruction is suitable for negating or taking the absolute value of a floating-point value. D.u = S0.u. Examples: v_mov_b32 v0, v1// Move v1 to v0 v_mov_b32 v0, -v1// Set v1 to the negation of v0 v_mov_b32 v0, abs(v1)// Set v1 to the absolute value of v0
2	V_READFIRSTLANE_B32	Copy one VGPR value to one SGPR.  D = SGPR destination, S0 = source data (VGPR# or M0 for lds direct access), Lane# = FindFirst1fromLSB(exec) (Lane# = 0 if exec is zero).  Ignores exec mask for the access.  Input and output modifiers not supported; this is an untyped operation.
3	V_CVT_I32_F64	Convert from a double-precision float to a signed integer. 0.5ULP accuracy, out-of-range floating point values (including infinity) saturate.  NaN is converted to 0.  Generation of the INEXACT exception is controlled by the CLAMP bit.  INEXACT exceptions are enabled for this conversion iff CLAMP == 1. D.i = (int)S0.d.
4	V_CVT_F64_I32	Convert from a signed integer to a double-precision float, 0ULP accuracy. D.d = (double)S0.i.
5	V_CVT_F32_I32	Convert from a signed integer to a single-precision float, 0.5ULP accuracy. D.f = (float)S0.i.
6	V_CVT_F32_U32	Convert from an unsigned integer to a single-precision float, 0.5ULP accuracy. D.f = (float)S0.u.
7	V_CVT_U32_F32	Convert from a single-precision float to an unsigned integer. 1ULP accuracy, out-of-range floating point values (including infinity) saturate.  NaN is converted to 0.  Generation of the INEXACT exception is controlled by the CLAMP bit.  INEXACT exceptions are enabled for this conversion iff CLAMP == 1. D.u = (unsigned)S0.f.
8	V_CVT_I32_F32	Convert from a single-precision float to a signed integer.  1ULP accuracy, out-of-range floating point values (including infinity) saturate.  NaN is converted to 0.  Generation of the INEXACT exception is controlled by the CLAMP bit.  INEXACT exceptions are enabled for this conversion iff CLAMP == 1. D.i = (int)S0.f.
10	V_CVT_F16_F32	Convert from a single-precision float to an FP16 float.  0.5ULP accuracy, supports input modifiers and creates FP16 denormals when appropriate. D.f16 = flt32_to_flt16(S0.f).
11	V_CVT_F32_F16	Convert from an FP16 float to a single-precision float.  0ULP accuracy, FP16 denormal inputs are accepted. D.f = flt16_to_flt32(S0.f16).
12	V_CVT_RPI_I32_F32	Convert from a single-precision float to a signed integer, round to nearest integer.0.5ULP accuracy, denormals are supported. D.i = (int)floor(S0.f + 0.5).
13	V_CVT_FLR_I32_F32	Convert from a single-precision float to a signed integer, round down.  1ULP accuracy, denormals are supported. D.i = (int)floor(S0.f).
14	V_CVT_OFF_F32_I4	4-bit signed int to 32-bit float.  Used for interpolation in shader. S0___Result__ 1000 -0.5000f 1001 -0.4375f 1010 -0.3750f 1011 -0.3125f 1100 -0.2500f 1101 -0.1875f 1110 -0.1250f 1111 -0.0625f 0000 +0.0000f 0001 +0.0625f 0010 +0.1250f 0011 +0.1875f 0100 +0.2500f 0101 +0.3125f 0110 +0.3750f 0111 +0.4375f
15	V_CVT_F32_F64	Convert from a double-precision float to a single-precision float.  0.5ULP accuracy, denormals are supported. D.f = (float)S0.d.
16	V_CVT_F64_F32	Convert from a single-precision float to a double-precision float. 0ULP accuracy, denormals are supported. D.d = (double)S0.f.
17	V_CVT_F32_UBYTE0	Convert an unsigned byte (byte 0) to a single-precision float. D.f = (float)(S0.u[7:0]).
18	V_CVT_F32_UBYTE1	Convert an unsigned byte (byte 1) to a single-precision float. D.f = (float)(S0.u[15:8]).
19	V_CVT_F32_UBYTE2	Convert an unsigned byte (byte 2) to a single-precision float. D.f = (float)(S0.u[23:16]).
20	V_CVT_F32_UBYTE3	Convert an unsigned byte (byte 3) to a single-precision float. D.f = (float)(S0.u[31:24]).
21	V_CVT_U32_F64	Convert from a double-precision float to an unsigned integer. 0.5ULP accuracy, out-of-range floating point values (including infinity) saturate.  NaN is converted to 0.  Generation of the INEXACT exception is controlled by the CLAMP bit.  INEXACT exceptions are enabled for this conversion iff CLAMP == 1. D.u = (unsigned)S0.d.
22	V_CVT_F64_U32	Convert from an unsigned integer to a double-precision float. 0ULP accuracy. D.d = (double)S0.u.
23	V_TRUNC_F64	Return integer part of S0.d, round-to-zero semantics. D.d = trunc(S0.d).
24	V_CEIL_F64	Round up to next whole integer. D.d = trunc(S0.d); if(S0.d > 0.0 && S0.d != D.d) then D.d += 1.0; endif.
25	V_RNDNE_F64	Round-to-nearest-even semantics. D.d = floor(S0.d + 0.5); if(floor(S0.d) is even && fract(S0.d) == 0.5) then D.d -= 1.0; endif.
26	V_FLOOR_F64	Round down to previous whole integer. D.d = trunc(S0.d); if(S0.d < 0.0 && S0.d != D.d) then D.d += -1.0; endif.
27	V_PIPEFLUSH	Flush the VALU destination cache.
32	V_FRACT_F32	Return fractional portion of a number.  0.5ULP accuracy, denormals are accepted. D.f = S0.f + -floor(S0.f). NOTE: This complies with the DX specification of fract where the function behaves like an extension of integer modulus; be aware this may differ from how fract() is defined in other domains. For example: fract(-1.2) = 0.8 in DX.
33	V_TRUNC_F32	Return integer part of S0.f, round-to-zero semantics. D.f = trunc(S0.f).
34	V_CEIL_F32	Round up to next whole integer. D.f = trunc(S0.f); if(S0.f > 0.0 && S0.f != D.f) then D.f += 1.0; endif.
35	V_RNDNE_F32	Round-to-nearest-even semantics. D.f = floor(S0.f + 0.5); if(floor(S0.f) is even && fract(S0.f) == 0.5) then D.f -= 1.0; endif.
36	V_FLOOR_F32	Round down to previous whole integer. D.f = trunc(S0.f); if(S0.f < 0.0 && S0.f != D.f) then D.f += -1.0; endif.
37	V_EXP_F32	Base 2 exponentiation.  1ULP accuracy, denormals are flushed. D.f = pow(2.0, S0.f). Functional examples: V_EXP_F32(0xff800000) => 0x00000000    // exp(-INF) = 0 V_EXP_F32(0x80000000) => 0x3f800000    // exp(-0.0) = 1 V_EXP_F32(0x7f800000) => 0x7f800000    // exp(+INF) = +INF
39	V_LOG_F32	Base 2 logarithm.  1ULP accuracy, denormals are flushed. D.f = log2(S0.f). Functional examples: V_LOG_F32(0xff800000) => 0xffc00000    // log(-INF) = NAN V_LOG_F32(0xbf800000) => 0xffc00000    // log(-1.0) = NAN V_LOG_F32(0x80000000) => 0xff800000    // log(-0.0) = -INF V_LOG_F32(0x00000000) => 0xff800000    // log(+0.0) = -INF V_LOG_F32(0x3f800000) => 0x00000000    // log(+1.0) = 0 V_LOG_F32(0x7f800000) => 0x7f800000    // log(+INF) = +INF
42	V_RCP_F32	Compute reciprocal with IEEE rules.  1ULP accuracy.  Accuracy converges to < 0.5ULP when using the Newton-Raphson method and 2 FMA operations.  Denormals are flushed. D.f = 1.0 / S0.f. Functional examples: V_RCP_F32(0xff800000) => 0x80000000    // rcp(-INF) = -0 V_RCP_F32(0xc0000000) => 0xbf000000    // rcp(-2.0) = -0.5 V_RCP_F32(0x80000000) => 0xff800000    // rcp(-0.0) = -INF V_RCP_F32(0x00000000) => 0x7f800000    // rcp(+0.0) = +INF V_RCP_F32(0x7f800000) => 0x00000000    // rcp(+INF) = +0
43	V_RCP_IFLAG_F32	Compute reciprocal as part of integer divide.  Can raise integer DIV_BY_ZERO exception but cannot raise floating-point exceptions.  To be used in an integer reciprocal macro by the compiler with one of the following sequences: D.f = 1.0 / S0.f. Unsigned usage: CVT_F32_U32 RCP_IFLAG_F32 MUL_F32 (2**32 - 1) CVT_U32_F32 Signed usage: CVT_F32_I32 RCP_IFLAG_F32 MUL_F32 (2**31 - 1) CVT_I32_F32
46	V_RSQ_F32	Reciprocal square root with IEEE rules.  1ULP accuracy, denormals are flushed. D.f = 1.0 / sqrt(S0.f). Functional examples: V_RSQ_F32(0xff800000) => 0xffc00000    // rsq(-INF) = NAN V_RSQ_F32(0x80000000) => 0xff800000    // rsq(-0.0) = -INF V_RSQ_F32(0x00000000) => 0x7f800000    // rsq(+0.0) = +INF V_RSQ_F32(0x40800000) => 0x3f000000    // rsq(+4.0) = +0.5 V_RSQ_F32(0x7f800000) => 0x00000000    // rsq(+INF) = +0
47	V_RCP_F64	Reciprocal with IEEE rules.  Precision is (2**29) ULP, and supports denormals. D.d = 1.0 / S0.d.
49	V_RSQ_F64	Reciprocal square root with IEEE rules.  Precision is (2**29) ULP, and supports denormals. D.f16 = 1.0 / sqrt(S0.f16).
51	V_SQRT_F32	Square root.  1ULP accuracy, denormals are flushed. D.f = sqrt(S0.f). Functional examples: V_SQRT_F32(0xff800000) => 0xffc00000    // sqrt(-INF) = NAN V_SQRT_F32(0x80000000) => 0x80000000    // sqrt(-0.0) = -0 V_SQRT_F32(0x00000000) => 0x00000000    // sqrt(+0.0) = +0 V_SQRT_F32(0x40800000) => 0x40000000    // sqrt(+4.0) = +2.0 V_SQRT_F32(0x7f800000) => 0x7f800000    // sqrt(+INF) = +INF
52	V_SQRT_F64	Square root.  Precision is (2**29) ULP, and supports denormals. D.d = sqrt(S0.d).
53	V_SIN_F32	Trigonometric sine.  Denormals are supported. D.f = sin(S0.f * 2 * PI). Functional examples: V_SIN_F32(0xff800000) => 0xffc00000    // sin(-INF) = NAN V_SIN_F32(0xff7fffff) => 0x00000000    // -MaxFloat, finite V_SIN_F32(0x80000000) => 0x80000000    // sin(-0.0) = -0 V_SIN_F32(0x3e800000) => 0x3f800000    // sin(0.25) = 1 V_SIN_F32(0x7f800000) => 0xffc00000    // sin(+INF) = NAN
54	V_COS_F32	Trigonometric cosine.  Denormals are supported. D.f = cos(S0.f * 2 * PI). Functional examples: V_COS_F32(0xff800000) => 0xffc00000    // cos(-INF) = NAN V_COS_F32(0xff7fffff) => 0x3f800000    // -MaxFloat, finite V_COS_F32(0x80000000) => 0x3f800000    // cos(-0.0) = 1 V_COS_F32(0x3e800000) => 0x00000000    // cos(0.25) = 0 V_COS_F32(0x7f800000) => 0xffc00000    // cos(+INF) = NAN
55	V_NOT_B32	Bitwise negation.  Input and output modifiers not supported. D.u = ~S0.u.
56	V_BFREV_B32	Bitfield reverse.  Input and output modifiers not supported. D.u[31:0] = S0.u[0:31].
57	V_FFBH_U32	Counts how many zeros before the first one starting from the MSB. Returns -1 if there are no ones. D.i = -1; // Set if no ones are found for i in 0 ... 31 do // Note: search is from the MSB if S0.u[31 - i] == 1 then D.i = i; break for; endif; endfor. Functional examples: V_FFBH_U32(0x00000000) => 0xffffffff V_FFBH_U32(0x800000ff) => 0 V_FFBH_U32(0x100000ff) => 3 V_FFBH_U32(0x0000ffff) => 16 V_FFBH_U32(0x00000001) => 31
58	V_FFBL_B32	Returns the bit position of the first one from the LSB, or -1 if there are no ones. D.i = -1; // Set if no ones are found for i in 0 ... 31 do // Search from LSB if S0.u[i] == 1 then D.i = i; break for; endif; endfor. Functional examples: V_FFBL_B32(0x00000000) => 0xffffffff V_FFBL_B32(0xff000001) => 0 V_FFBL_B32(0xff000008) => 3 V_FFBL_B32(0xffff0000) => 16 V_FFBL_B32(0x80000000) => 31
59	V_FFBH_I32	Counts how many bits in a row (from MSB to LSB) are the same as the sign bit.  Returns -1 if all bits are the same. D.i = -1; // Set if all bits are the same for i in 1 ... 31 do // Note: search is from the MSB if S0.i[31 - i] != S0.i[31] then D.i = i; break for; endif; endfor. Functional examples: V_FFBH_I32(0x00000000) => 0xffffffff V_FFBH_I32(0x40000000) => 1 V_FFBH_I32(0x80000000) => 1 V_FFBH_I32(0x0fffffff) => 4 V_FFBH_I32(0xffff0000) => 16 V_FFBH_I32(0xfffffffe) => 31 V_FFBH_I32(0xffffffff) => 0xffffffff
60	V_FREXP_EXP_I32_F6	Returns exponent of single precision float input, such that S0.d 4 = significand * (2 ** exponent).  See also V_FREXP_MANT_F64, which returns the significand.  See the C library function frexp() for more information. if(S0.f64 == +-INF || S0.f64 == NAN) D.i32 = 0; else D.i32 = S0.f64.exp - 1023 + 1; endif.
61	V_FREXP_MANT_F64	Returns binary significand of double precision float input, such that S0.d = significand * (2 ** exponent).  Result range is in (-1.0,-0.5][0.5,1.0) in normal cases.  See also V_FREXP_EXP_I32_F64, which returns integer exponent.  See the C library function frexp() for more information. if(S0.d == +-INF || S0.d == NAN) then D.d = S0.d; else D.d = Mantissa(S0.d); endif.
62	V_FRACT_F64	Return fractional portion of a number.  0.5ULP accuracy, denormals are accepted. D.d = S0.d + -floor(S0.d). NOTE: This complies with the DX specification of fract where the function behaves like an extension of integer modulus; be aware this may differ from how fract() is defined in other domains. For example: fract(-1.2) = 0.8 in DX.
63	V_FREXP_EXP_I32_F3	Returns exponent of single precision float input, such that S0.f 2 = significand * (2 ** exponent). See also V_FREXP_MANT_F32, which returns the significand.  See the C library function frexp() for more information. if(S0.f == +-INF || S0.f == NAN) then D.i = 0; else D.i = TwosComplement(Exponent(S0.f) - 127 + 1); endif.
64	V_FREXP_MANT_F32	Returns binary significand of single precision float input, such that S0.f = significand * (2 ** exponent).  Result range is in (-1.0,-0.5][0.5,1.0) in normal cases.  See also V_FREXP_EXP_I32_F32, which returns integer exponent.  See the C library function frexp() for more information. if(S0.f == +-INF || S0.f == NAN) then D.f = S0.f; else D.f = Mantissa(S0.f); endif.
65	V_CLREXCP	Clear this wave's exception state in the SIMD (SP).
66	V_MOVRELD_B32	Move to a relative destination address. addr = VGPR address appearing in instruction DST field; addr += M0.u[31:0]; VGPR[addr].u = S0.u. Example: The following instruction sequence will perform a move v15 <== v7: s_mov_b32 m0, 10 v_movreld_b32 v5, v7
67	V_MOVRELS_B32	Move from a relative source address. addr = VGPR address appearing in instruction SRC0 field; addr += M0.u[31:0]; D.u = VGPR[addr].u. Example: The following instruction sequence will perform a move v5 <== v17: s_mov_b32 m0, 10 v_movrels_b32 v5, v7
68	V_MOVRELSD_B32	Move from a relative source address to a relative destination address. addr_src = VGPR address appearing in instruction SRC0 field; addr_src += M0.u[31:0]; addr_dst = VGPR address appearing in instruction DST field; addr_dst += M0.u[31:0]; VGPR[addr_dst].u = VGPR[addr_src].u. Example: The following instruction sequence will perform a move v15 <== v17: s_mov_b32 m0, 10 v_movrelsd_b32 v5, v7
72	V_MOVRELSD_2_B32	Move from a relative source address to a relative destination address, with different relative offsets. addr_src = VGPR address appearing in instruction SRC0 field; addr_src += M0.u[9:0]; addr_dst = VGPR address appearing in instruction DST field; addr_dst += M0.u[25:16]; VGPR[addr_dst].u = VGPR[addr_src].u. Example: The following instruction sequence will perform a move v25 <== v17: s_mov_b32 m0, ((20 << 16) | 10) v_movrelsd_2_b32 v5, v7
80	V_CVT_F16_U16	Convert from an unsigned short to an FP16 float.  0.5ULP accuracy, supports denormals, rounding, exception flags and saturation. D.f16 = uint16_to_flt16(S.u16).
81	V_CVT_F16_I16	Convert from a signed short to an FP16 float.  0.5ULP accuracy, supports denormals, rounding, exception flags and saturation. D.f16 = int16_to_flt16(S.i16).
82	V_CVT_U16_F16	Convert from an FP16 float to an unsigned short.  1ULP accuracy, supports rounding, exception flags and saturation.  FP16 denormals are accepted.  Conversion is done with truncation. Generation of the INEXACT exception is controlled by the CLAMP bit.  INEXACT exceptions are enabled for this conversion iff CLAMP == 1. D.u16 = flt16_to_uint16(S.f16).
83	V_CVT_I16_F16	Convert from an FP16 float to a signed short.  1ULP accuracy, supports rounding, exception flags and saturation.  FP16 denormals are accepted.  Conversion is done with truncation. Generation of the INEXACT exception is controlled by the CLAMP bit.  INEXACT exceptions are enabled for this conversion iff CLAMP == 1. D.i16 = flt16_to_int16(S.f16).
84	V_RCP_F16	Reciprocal with IEEE rules. 0.51ULP accuracy. D.f16 = 1.0 / S0.f16. Functional examples: V_RCP_F16(0xfc00) => 0x8000    // rcp(-INF) = -0 V_RCP_F16(0xc000) => 0xb800    // rcp(-2.0) = -0.5 V_RCP_F16(0x8000) => 0xfc00    // rcp(-0.0) = -INF V_RCP_F16(0x0000) => 0x7c00    // rcp(+0.0) = +INF V_RCP_F16(0x7c00) => 0x0000    // rcp(+INF) = +0
85	V_SQRT_F16	Square root. 0.51ULP accuracy, denormals are supported. D.f16 = sqrt(S0.f16). Functional examples: V_SQRT_F16(0xfc00) => 0xfe00    // sqrt(-INF) = NAN V_SQRT_F16(0x8000) => 0x8000    // sqrt(-0.0) = -0 V_SQRT_F16(0x0000) => 0x0000    // sqrt(+0.0) = +0 V_SQRT_F16(0x4400) => 0x4000    // sqrt(+4.0) = +2.0 V_SQRT_F16(0x7c00) => 0x7c00    // sqrt(+INF) = +INF
86	V_RSQ_F16	Reciprocal square root with IEEE rules.  0.51ULP accuracy, denormals are supported. D.f16 = 1.0 / sqrt(S0.f16). Functional examples: V_RSQ_F16(0xfc00) => 0xfe00    // rsq(-INF) = NAN V_RSQ_F16(0x8000) => 0xfc00    // rsq(-0.0) = -INF V_RSQ_F16(0x0000) => 0x7c00    // rsq(+0.0) = +INF V_RSQ_F16(0x4400) => 0x3800    // rsq(+4.0) = +0.5 V_RSQ_F16(0x7c00) => 0x0000    // rsq(+INF) = +0
87	V_LOG_F16	Base 2 logarithm.  0.51ULP accuracy, denormals are supported. D.f16 = log2(S0.f). Functional examples: V_LOG_F16(0xfc00) => 0xfe00    // log(-INF) = NAN V_LOG_F16(0xbc00) => 0xfe00    // log(-1.0) = NAN V_LOG_F16(0x8000) => 0xfc00    // log(-0.0) = -INF V_LOG_F16(0x0000) => 0xfc00    // log(+0.0) = -INF V_LOG_F16(0x3c00) => 0x0000    // log(+1.0) = 0 V_LOG_F16(0x7c00) => 0x7c00    // log(+INF) = +INF
88	V_EXP_F16	Base 2 exponentiation.  0.51ULP accuracy, denormals are supported. D.f16 = pow(2.0, S0.f16). Functional examples: V_EXP_F16(0xfc00) => 0x0000// exp(-INF) = 0 V_EXP_F16(0x8000) => 0x3c00// exp(-0.0) = 1 V_EXP_F16(0x7c00) => 0x7c00// exp(+INF) = +INF
89	V_FREXP_MANT_F16	Returns binary significand of half precision float input, such that S0.f16 = significand * (2 ** exponent).  Result range is in (-1.0,-0.5][0.5,1.0) in normal cases.  See also V_FREXP_EXP_I16_F16, which returns integer exponent.  See the C library function frexp() for more information. if(S0.f16 == +-INF || S0.f16 == NAN) then D.f16 = S0.f16; else D.f16 = Mantissa(S0.f16); endif.
90	V_FREXP_EXP_I16_F1	Returns exponent of half precision float input, such that S0.f16 6 = significand * (2 ** exponent). See also V_FREXP_MANT_F16, which returns the significand.  See the C library function frexp() for more information. if(S0.f16 == +-INF || S0.f16 == NAN) then D.i = 0; else D.i = TwosComplement(Exponent(S0.f16) - 15 + 1); endif.
91	V_FLOOR_F16	Round down to previous whole integer. D.f16 = trunc(S0.f16); if(S0.f16 < 0.0f && S0.f16 != D.f16) then D.f16 -= 1.0; endif.
92	V_CEIL_F16	Round up to next whole integer. D.f16 = trunc(S0.f16); if(S0.f16 > 0.0f && S0.f16 != D.f16) then D.f16 += 1.0; endif.
93	V_TRUNC_F16	Return integer part of S0.f16, round-to-zero semantics. D.f16 = trunc(S0.f16).
94	V_RNDNE_F16	Round-to-nearest-even semantics. D.f16 = floor(S0.f16 + 0.5); if(floor(S0.f16) is even && fract(S0.f16) == 0.5) then D.f16 -= 1.0; endif.
95	V_FRACT_F16	Return fractional portion of a number.  0.5ULP accuracy, denormals are accepted. D.f16 = S0.f16 + -floor(S0.f16). NOTE: This complies with the DX specification of fract where the function behaves like an extension of integer modulus; be aware this may differ from how fract() is defined in other domains. For example: fract(-1.2) = 0.8 in DX.
96	V_SIN_F16	Trigonometric sine.  Denormals are supported. D.f16 = sin(S0.f16 * 2 * PI). Functional examples: V_SIN_F16(0xfc00) => 0xfe00    // sin(-INF) = NAN V_SIN_F16(0xfbff) => 0x0000    // Most negative finite FP16 V_SIN_F16(0x8000) => 0x8000    // sin(-0.0) = -0 V_SIN_F16(0x3400) => 0x3c00    // sin(0.25) = 1 V_SIN_F16(0x7bff) => 0x0000    // Most positive finite FP16 V_SIN_F16(0x7c00) => 0xfe00    // sin(+INF) = NAN
97	V_COS_F16	Trigonometric cosine.  Denormals are supported. D.f16 = cos(S0.f16 * 2 * PI). Functional examples: V_COS_F16(0xfc00) => 0xfe00    // cos(-INF) = NAN V_COS_F16(0xfbff) => 0x3c00    // Most negative finite FP16 V_COS_F16(0x8000) => 0x3c00    // cos(-0.0) = 1 V_COS_F16(0x3400) => 0x0000    // cos(0.25) = 0 V_COS_F16(0x7bff) => 0x3c00    // Most positive finite FP16 V_COS_F16(0x7c00) => 0xfe00    // cos(+INF) = NAN
98	V_SAT_PK_U8_I16	Packed 8-bit saturating add. D.u32 = {16'b0, sat8(S.u[31:16]), sat8(S.u[15:0])}.
99	V_CVT_NORM_I16_F16	 Convert from an FP16 float to a signed normalized short.  0.5ULP accuracy, supports rounding, exception flags and saturation, denormals are supported. D.i16 = flt16_to_snorm16(S.f16).
100	V_CVT_NORM_U16_F16	 Convert from an FP16 float to an unsigned normalized short. 0.5ULP accuracy, supports rounding, exception flags and saturation, denormals are supported. D.u16 = flt16_to_unorm16(S.f16).
101	V_SWAP_B32	Swap operands.  Input and output modifiers not supported; this is an untyped operation. tmp = D.u; D.u = S0.u; S0.u = tmp.

# VOPC Instructions
0	V_CMP_F_F32	D[threadId] = 0. // D = VCC in VOPC encoding.
1	V_CMP_LT_F32	D[threadId] = (S0 < S1). // D = VCC in VOPC encoding.
2	V_CMP_EQ_F32	D[threadId] = (S0 == S1). // D = VCC in VOPC encoding.
